"WINDMILL_ID";"MONTH";"YEAR";"ISPERFORMANCE";"PLANPERFORMANCE";"UNIT";"IS_PERFORMANCE(PCT)"
13;7;"2020";560279.0;584040.0;1;0.0
13;7;"2021";443452.0;584040.0;1;0.0
13;8;"2019";853990.0;654690.0;1;0.0
13;8;"2020";797528.0;654690.0;1;0.0
13;8;"2021";555154.0;654690.0;1;0.0
13;9;"2019";764345.0;733583.0;1;0.0
13;9;"2020";656863.0;733583.0;1;0.0
13;9;"2021";455985.0;733583.0;1;0.0
13;10;"2019";1304699.0;996165.0;1;0.0
13;10;"2020";1403246.0;996165.0;1;0.0
13;10;"2021";987623.0;996165.0;1;0.0
13;11;"2019";1313174.0;1116270.0;1;0.0
13;11;"2020";1044114.0;1116270.0;1;0.0
13;11;"2021";0.0;1116270.0;1;0.0
13;12;"2019";1590997.0;1668518.0;1;0.0
13;12;"2020";1080638.0;1668518.0;1;0.0
13;12;"2021";0.0;1668518.0;1;0.0
14;1;"2019";1467613.0;1517798.0;1;0.0
14;1;"2020";1615943.0;1517798.0;1;0.0
14;1;"2021";1047718.0;1517798.0;1;0.0
14;2;"2019";959191.0;1192808.0;1;0.0
14;2;"2020";1670177.0;1192808.0;1;0.0
14;2;"2021";1009936.0;1192808.0;1;0.0
14;3;"2019";1434081.0;1051508.0;1;0.0
14;3;"2020";1361963.0;1051508.0;1;0.0
14;3;"2021";903621.0;1051508.0;1;0.0
14;4;"2019";832004.0;853688.0;1;0.0
14;4;"2020";810606.0;853688.0;1;0.0
14;4;"2021";790133.0;853688.0;1;0.0
14;5;"2019";768577.0;777150.0;1;0.0
14;5;"2020";831824.0;777150.0;1;0.0
14;5;"2021";690917.0;777150.0;1;0.0
14;6;"2019";870325.0;628785.0;1;0.0
14;6;"2020";684975.0;628785.0;1;0.0
14;6;"2021";261176.0;628785.0;1;0.0
14;7;"2019";795551.0;584040.0;1;0.0
14;7;"2020";528514.0;584040.0;1;0.0
14;7;"2021";458913.0;584040.0;1;0.0
14;8;"2019";882276.0;654690.0;1;0.0
14;8;"2020";704353.0;654690.0;1;0.0
14;8;"2021";540967.0;654690.0;1;0.0
14;9;"2019";835654.0;733583.0;1;0.0
14;9;"2020";623451.0;733583.0;1;0.0
14;9;"2021";435036.0;733583.0;1;0.0
14;10;"2019";1124392.0;996165.0;1;0.0
14;10;"2020";1243375.0;996165.0;1;0.0
14;10;"2021";1003432.0;996165.0;1;0.0
14;11;"2019";1030923.0;1116270.0;1;0.0
14;11;"2020";1110734.0;1116270.0;1;0.0
14;11;"2021";0.0;1116270.0;1;0.0
14;12;"2019";1494545.0;1668518.0;1;0.0
14;12;"2020";1060584.0;1668518.0;1;0.0
14;12;"2021";0.0;1668518.0;1;0.0
15;1;"2019";1551074.0;1517798.0;1;0.0
15;1;"2020";1679988.0;1517798.0;1;0.0
15;1;"2021";946077.0;1517798.0;1;0.0
15;2;"2019";1128202.0;1192808.0;1;0.0
15;2;"2020";1781225.0;1192808.0;1;0.0
15;2;"2021";927865.0;1192808.0;1;0.0
15;3;"2019";1476092.0;1051508.0;1;0.0
15;3;"2020";1518337.0;1051508.0;1;0.0
15;3;"2021";1171675.0;1051508.0;1;0.0
15;4;"2019";1097629.0;853688.0;1;0.0
15;4;"2020";898167.0;853688.0;1;0.0
15;4;"2021";763003.0;853688.0;1;0.0
15;5;"2019";844699.0;777150.0;1;0.0
15;5;"2020";816488.0;777150.0;1;0.0
15;5;"2021";810678.0;777150.0;1;0.0
15;6;"2019";765970.0;628785.0;1;0.0
15;6;"2020";621657.0;628785.0;1;0.0
15;6;"2021";285570.0;628785.0;1;0.0
15;7;"2019";594470.0;584040.0;1;0.0
15;7;"2020";564741.0;584040.0;1;0.0
15;7;"2021";262214.0;584040.0;1;0.0
15;8;"2019";818324.0;654690.0;1;0.0
15;8;"2020";768403.0;654690.0;1;0.0
15;8;"2021";527992.0;654690.0;1;0.0
15;9;"2019";735203.0;733583.0;1;0.0
15;9;"2020";677591.0;733583.0;1;0.0
15;9;"2021";529634.0;733583.0;1;0.0
15;10;"2019";1100034.0;996165.0;1;0.0
15;10;"2020";1297411.0;996165.0;1;0.0
15;10;"2021";982229.0;996165.0;1;0.0
15;11;"2019";1179168.0;1116270.0;1;0.0
15;11;"2020";1115398.0;1116270.0;1;0.0
15;11;"2021";0.0;1116270.0;1;0.0
15;12;"2019";1454706.0;1668518.0;1;0.0
15;12;"2020";1002994.0;1668518.0;1;0.0
15;12;"2021";0.0;1668518.0;1;0.0
16;1;"2019";1173412.0;1166545.0;1;0.0
16;1;"2020";1354475.0;1166545.0;1;0.0
16;1;"2021";798466.0;1166545.0;1;0.0
16;2;"2019";882847.0;916765.0;1;0.0
16;2;"2020";1332157.0;916765.0;1;0.0
16;2;"2021";723767.0;916765.0;1;0.0
16;3;"2019";1141363.0;808165.0;1;0.0
16;3;"2020";1067982.0;808165.0;1;0.0
16;3;"2021";811446.0;808165.0;1;0.0
16;4;"2019";620497.0;656125.0;1;0.0
16;4;"2020";630000.0;656125.0;1;0.0
16;4;"2021";573932.0;656125.0;1;0.0
16;5;"2019";558677.0;597300.0;1;0.0
16;5;"2020";575069.0;597300.0;1;0.0
16;5;"2021";724115.0;597300.0;1;0.0
16;6;"2019";394750.0;483270.0;1;0.0
16;6;"2020";444106.0;483270.0;1;0.0
16;6;"2021";282614.0;483270.0;1;0.0
16;7;"2019";333316.0;448880.0;1;0.0
16;7;"2020";457212.0;448880.0;1;0.0
16;7;"2021";452095.0;448880.0;1;0.0
16;8;"2019";495256.0;503180.0;1;0.0
16;8;"2020";563114.0;503180.0;1;0.0
16;8;"2021";566226.0;503180.0;1;0.0
16;9;"2019";560481.0;563815.0;1;0.0
16;9;"2020";582063.0;563815.0;1;0.0
16;9;"2021";439191.0;563815.0;1;0.0
16;10;"2019";817676.0;765640.0;1;0.0
16;10;"2020";1179274.0;765630.0;1;0.0
16;10;"2021";960201.0;765630.0;1;0.0
16;11;"2019";855676.0;857940.0;1;0.0
16;11;"2020";1020942.0;857940.0;1;0.0
16;11;"2021";0.0;857940.0;1;0.0
16;12;"2019";1135623.0;1282395.0;1;0.0
16;12;"2020";813360.0;1282385.0;1;0.0
16;12;"2021";0.0;1282385.0;1;0.0
17;1;"2019";1182490.0;1166545.0;1;0.0
17;1;"2020";1174943.0;1166545.0;1;0.0
17;1;"2021";783190.0;1166545.0;1;0.0
17;2;"2019";895232.0;916765.0;1;0.0
17;2;"2020";1245023.0;916765.0;1;0.0
17;2;"2021";810836.0;916765.0;1;0.0
17;3;"2019";1182202.0;808165.0;1;0.0
17;3;"2020";1087174.0;808165.0;1;0.0
17;3;"2021";829278.0;808165.0;1;0.0
17;4;"2019";615992.0;656125.0;1;0.0
17;4;"2020";605896.0;656125.0;1;0.0
17;4;"2021";576617.0;656125.0;1;0.0
17;5;"2019";559651.0;597300.0;1;0.0
17;5;"2020";570129.0;597300.0;1;0.0
17;5;"2021";743774.0;597300.0;1;0.0
17;6;"2019";426861.0;483270.0;1;0.0
17;6;"2020";471383.0;483270.0;1;0.0
17;6;"2021";278016.0;483270.0;1;0.0
17;7;"2019";349532.0;448880.0;1;0.0
17;7;"2020";537753.0;448880.0;1;0.0
17;7;"2021";440720.0;448880.0;1;0.0
17;8;"2019";545093.0;503180.0;1;0.0
17;8;"2020";608305.0;503180.0;1;0.0
17;8;"2021";598441.0;503180.0;1;0.0
17;9;"2019";617736.0;563815.0;1;0.0
17;9;"2020";566444.0;563815.0;1;0.0
17;9;"2021";491338.0;563815.0;1;0.0
17;10;"2019";894446.0;765640.0;1;0.0
17;10;"2020";1205104.0;765630.0;1;0.0
17;10;"2021";970282.0;765630.0;1;0.0
17;11;"2019";904126.0;857940.0;1;0.0
17;11;"2020";1071793.0;857940.0;1;0.0
17;11;"2021";0.0;857940.0;1;0.0
17;12;"2019";1162905.0;1282395.0;1;0.0
17;12;"2020";832336.0;1282385.0;1;0.0
17;12;"2021";0.0;1282385.0;1;0.0
18;1;"2019";1216601.0;1166545.0;1;0.0
18;1;"2020";1378763.0;1166545.0;1;0.0
18;1;"2021";800487.0;1166545.0;1;0.0
18;2;"2019";875359.0;916765.0;1;0.0
18;2;"2020";1417549.0;916765.0;1;0.0
18;2;"2021";835303.0;916765.0;1;0.0
18;3;"2019";1185904.0;808165.0;1;0.0
18;3;"2020";1108865.0;808165.0;1;0.0
18;3;"2021";831746.0;808165.0;1;0.0
18;4;"2019";635910.0;656125.0;1;0.0
18;4;"2020";635756.0;656125.0;1;0.0
18;4;"2021";588931.0;656125.0;1;0.0
18;5;"2019";592238.0;597300.0;1;0.0
18;5;"2020";568629.0;597300.0;1;0.0
18;5;"2021";732389.0;597300.0;1;0.0
18;6;"2019";456892.0;483270.0;1;0.0
18;6;"2020";447260.0;483270.0;1;0.0
18;6;"2021";280129.0;483270.0;1;0.0
18;7;"2019";307654.0;448880.0;1;0.0
18;7;"2020";536334.0;448880.0;1;0.0
18;7;"2021";457527.0;448880.0;1;0.0
18;8;"2019";533096.0;503180.0;1;0.0
18;8;"2020";632447.0;503180.0;1;0.0
18;8;"2021";604613.0;503180.0;1;0.0
18;9;"2019";625702.0;563815.0;1;0.0
18;9;"2020";598229.0;563815.0;1;0.0
18;9;"2021";502814.0;563815.0;1;0.0
18;10;"2019";903994.0;765640.0;1;0.0
18;10;"2020";1226291.0;765630.0;1;0.0
18;10;"2021";1012424.0;765630.0;1;0.0
18;11;"2019";925227.0;857940.0;1;0.0
18;11;"2020";1081548.0;857940.0;1;0.0
18;11;"2021";0.0;857940.0;1;0.0
18;12;"2019";1211525.0;1282395.0;1;0.0
18;12;"2020";877632.0;1282385.0;1;0.0
18;12;"2021";0.0;1282385.0;1;0.0
19;1;"2019";1230594.0;1166545.0;1;0.0
19;1;"2020";1203376.0;1166545.0;1;0.0
19;1;"2021";737625.0;1166545.0;1;0.0
19;2;"2019";765567.0;916765.0;1;0.0
19;2;"2020";1285485.0;916765.0;1;0.0
19;2;"2021";764632.0;916765.0;1;0.0
19;3;"2019";1084843.0;808165.0;1;0.0
19;3;"2020";1137871.0;808165.0;1;0.0
19;3;"2021";801047.0;808165.0;1;0.0
19;4;"2019";775827.0;656125.0;1;0.0
19;4;"2020";706789.0;656125.0;1;0.0
19;4;"2021";696418.0;656125.0;1;0.0
19;5;"2019";603075.0;597300.0;1;0.0
19;5;"2020";595588.0;597300.0;1;0.0
19;5;"2021";691797.0;597300.0;1;0.0
19;6;"2019";433274.0;483270.0;1;0.0
19;6;"2020";465450.0;483270.0;1;0.0
19;6;"2021";324957.0;483270.0;1;0.0
19;7;"2019";352360.0;448880.0;1;0.0
19;7;"2020";440570.0;448880.0;1;0.0
19;7;"2021";432357.0;448880.0;1;0.0
19;8;"2019";382579.0;503180.0;1;0.0
19;8;"2020";566913.0;503180.0;1;0.0
19;8;"2021";526686.0;503180.0;1;0.0
19;9;"2019";499186.0;563815.0;1;0.0
19;9;"2020";520994.0;563815.0;1;0.0
19;9;"2021";435821.0;563815.0;1;0.0
19;10;"2019";795254.0;765640.0;1;0.0
19;10;"2020";1075530.0;765630.0;1;0.0
19;10;"2021";862320.0;765630.0;1;0.0
19;11;"2019";882850.0;857940.0;1;0.0
19;11;"2020";901501.0;857940.0;1;0.0
19;11;"2021";0.0;857940.0;1;0.0
19;12;"2019";1084010.0;1282395.0;1;0.0
19;12;"2020";784030.0;1282385.0;1;0.0
19;12;"2021";0.0;1282385.0;1;0.0
20;1;"2019";1174872.0;1416965.0;1;0.0
20;1;"2020";1141195.0;1416965.0;1;0.0
20;1;"2021";965321.0;1416965.0;1;0.0
20;2;"2019";1048644.0;1113566.0;1;0.0
20;2;"2020";1155996.0;1113566.0;1;0.0
20;2;"2021";819986.0;1113566.0;1;0.0
20;3;"2019";1384314.0;981653.0;1;0.0
20;3;"2020";1265814.0;981653.0;1;0.0
20;3;"2021";997185.0;981653.0;1;0.0
20;4;"2019";847468.0;796974.0;1;0.0
20;4;"2020";726269.0;796974.0;1;0.0
20;4;"2021";765740.0;796974.0;1;0.0
20;5;"2019";665013.0;725522.0;1;0.0
20;5;"2020";694853.0;725522.0;1;0.0
20;5;"2021";828518.0;725522.0;1;0.0
20;6;"2019";370005.0;587013.0;1;0.0
20;6;"2020";528374.0;587013.0;1;0.0
20;6;"2021";338223.0;587013.0;1;0.0
20;7;"2019";64213.0;545240.0;1;0.0
20;7;"2020";626097.0;545240.0;1;0.0
20;7;"2021";418299.0;545240.0;1;0.0
20;8;"2019";57157.0;611197.0;1;0.0
20;8;"2020";710146.0;611197.0;1;0.0
20;8;"2021";615819.0;611197.0;1;0.0
20;9;"2019";139829.0;684848.0;1;0.0
20;9;"2020";617284.0;684848.0;1;0.0
20;9;"2021";421688.0;684848.0;1;0.0
20;10;"2019";189586.0;929987.0;1;0.0
20;10;"2020";1310806.0;929987.0;1;0.0
20;10;"2021";824859.0;929987.0;1;0.0
20;11;"2019";218964.0;1042113.0;1;0.0
20;11;"2020";1248007.0;1042113.0;1;0.0
20;11;"2021";0.0;1042113.0;1;0.0
20;12;"2019";251018.0;1557673.0;1;0.0
20;12;"2020";980081.0;1557673.0;1;0.0
20;12;"2021";0.0;1557673.0;1;0.0
21;1;"2019";1225324.0;1416965.0;1;0.0
21;1;"2020";1618997.0;1416965.0;1;0.0
21;1;"2021";957729.0;1416965.0;1;0.0
21;2;"2019";1023423.0;1113566.0;1;0.0
21;2;"2020";1919518.0;1113566.0;1;0.0
21;2;"2021";865107.0;1113566.0;1;0.0
21;3;"2019";1199141.0;981653.0;1;0.0
21;3;"2020";1488901.0;981653.0;1;0.0
21;3;"2021";957490.0;981653.0;1;0.0
21;4;"2019";894112.0;796974.0;1;0.0
21;4;"2020";818338.0;796974.0;1;0.0
21;4;"2021";723062.0;796974.0;1;0.0
21;5;"2019";658150.0;725522.0;1;0.0
21;5;"2020";711796.0;725522.0;1;0.0
21;5;"2021";808062.0;725522.0;1;0.0
21;6;"2019";510750.0;587013.0;1;0.0
21;6;"2020";533787.0;587013.0;1;0.0
21;6;"2021";388861.0;587013.0;1;0.0
21;7;"2019";431795.0;545240.0;1;0.0
21;7;"2020";533479.0;545240.0;1;0.0
21;7;"2021";460123.0;545240.0;1;0.0
21;8;"2019";594678.0;611197.0;1;0.0
21;8;"2020";705658.0;611197.0;1;0.0
21;8;"2021";480282.0;611197.0;1;0.0
21;9;"2019";664740.0;684848.0;1;0.0
21;9;"2020";653770.0;684848.0;1;0.0
21;9;"2021";482440.0;684848.0;1;0.0
21;10;"2019";989141.0;929987.0;1;0.0
21;10;"2020";1228912.0;929987.0;1;0.0
21;10;"2021";843671.0;929987.0;1;0.0
21;11;"2019";951738.0;1042113.0;1;0.0
21;11;"2020";1191775.0;1042113.0;1;0.0
21;11;"2021";0.0;1042113.0;1;0.0
21;12;"2019";1428868.0;1557673.0;1;0.0
21;12;"2020";1002457.0;1557673.0;1;0.0
21;12;"2021";0.0;1557673.0;1;0.0
22;1;"2019";1134005.0;1416965.0;1;0.0
22;1;"2020";1166682.0;1416965.0;1;0.0
22;1;"2021";726657.0;1416965.0;1;0.0
22;2;"2019";744368.0;1113566.0;1;0.0
22;2;"2020";1381935.0;1113566.0;1;0.0
22;2;"2021";655973.0;1113566.0;1;0.0
22;3;"2019";1059812.0;981653.0;1;0.0
22;3;"2020";1056202.0;981653.0;1;0.0
22;3;"2021";728601.0;981653.0;1;0.0
22;4;"2019";656059.0;796974.0;1;0.0
22;4;"2020";636749.0;796974.0;1;0.0
22;4;"2021";601647.0;796974.0;1;0.0
22;5;"2019";569380.0;725522.0;1;0.0
22;5;"2020";549439.0;725522.0;1;0.0
22;5;"2021";576762.0;725522.0;1;0.0
22;6;"2019";422889.0;587013.0;1;0.0
22;6;"2020";438321.0;587013.0;1;0.0
22;6;"2021";295887.0;587013.0;1;0.0
22;7;"2019";389563.0;545240.0;1;0.0
22;7;"2020";481819.0;545240.0;1;0.0
22;7;"2021";329902.0;545240.0;1;0.0
22;8;"2019";444755.0;611197.0;1;0.0
22;8;"2020";457008.0;611197.0;1;0.0
22;8;"2021";466626.0;611197.0;1;0.0
22;9;"2019";496580.0;684848.0;1;0.0
22;9;"2020";449547.0;684848.0;1;0.0
22;9;"2021";349580.0;684848.0;1;0.0
22;10;"2019";679325.0;929987.0;1;0.0
22;10;"2020";885998.0;929987.0;1;0.0
22;10;"2021";580648.0;929987.0;1;0.0
22;11;"2019";753181.0;1042113.0;1;0.0
22;11;"2020";809875.0;1042113.0;1;0.0
22;11;"2021";0.0;1042113.0;1;0.0
22;12;"2019";1032487.0;1557673.0;1;0.0
22;12;"2020";701873.0;1557673.0;1;0.0
22;12;"2021";0.0;1557673.0;1;0.0
23;1;"2019";1221637.0;1416965.0;1;0.0
23;1;"2020";1560677.0;1416965.0;1;0.0
23;1;"2021";981175.0;1416965.0;1;0.0
23;2;"2019";1055569.0;1113566.0;1;0.0
23;2;"2020";1938579.0;1113566.0;1;0.0
23;2;"2021";1003135.0;1113566.0;1;0.0
23;3;"2019";1373352.0;981653.0;1;0.0
23;3;"2020";1538149.0;981653.0;1;0.0
23;3;"2021";1013867.0;981653.0;1;0.0
23;4;"2019";977656.0;796974.0;1;0.0
23;4;"2020";931818.0;796974.0;1;0.0
23;4;"2021";829278.0;796974.0;1;0.0
23;5;"2019";731624.0;725522.0;1;0.0
23;5;"2020";830603.0;725522.0;1;0.0
23;5;"2021";836621.0;725522.0;1;0.0
23;6;"2019";558742.0;587013.0;1;0.0
23;6;"2020";634252.0;587013.0;1;0.0
23;6;"2021";435475.0;587013.0;1;0.0
23;7;"2019";453103.0;545240.0;1;0.0
23;7;"2020";572795.0;545240.0;1;0.0
23;7;"2021";508301.0;545240.0;1;0.0
23;8;"2019";555452.0;611197.0;1;0.0
23;8;"2020";723076.0;611197.0;1;0.0
23;8;"2021";669200.0;611197.0;1;0.0
23;9;"2019";620953.0;684848.0;1;0.0
23;9;"2020";703619.0;684848.0;1;0.0
23;9;"2021";460755.0;684848.0;1;0.0
23;10;"2019";1122704.0;929987.0;1;0.0
23;10;"2020";1381873.0;929987.0;1;0.0
23;10;"2021";837701.0;929987.0;1;0.0
23;11;"2019";1053320.0;1042113.0;1;0.0
23;11;"2020";1207706.0;1042113.0;1;0.0
23;11;"2021";0.0;1042113.0;1;0.0
23;12;"2019";1398406.0;1557673.0;1;0.0
23;12;"2020";1051233.0;1557673.0;1;0.0
23;12;"2021";0.0;1557673.0;1;0.0
24;1;"2019";668519.0;659839.0;1;0.0
24;1;"2020";769004.0;659839.0;1;0.0
24;1;"2021";454010.0;659839.0;1;0.0
24;2;"2019";473480.0;518555.0;1;0.0
24;2;"2020";972769.0;518555.0;1;0.0
24;2;"2021";385773.0;518555.0;1;0.0
24;3;"2019";726600.0;457127.0;1;0.0
24;3;"2020";679715.0;457127.0;1;0.0
24;3;"2021";422530.0;457127.0;1;0.0
24;4;"2019";365021.0;371128.0;1;0.0
24;4;"2020";394150.0;371128.0;1;0.0
24;4;"2021";328167.0;371128.0;1;0.0
24;5;"2019";292015.0;337854.0;1;0.0
24;5;"2020";345557.0;337854.0;1;0.0
24;5;"2021";327118.0;337854.0;1;0.0
24;6;"2019";246148.0;273355.0;1;0.0
24;6;"2020";259549.0;273355.0;1;0.0
24;6;"2021";168196.0;273355.0;1;0.0
24;7;"2019";242808.0;253902.0;1;0.0
24;7;"2020";273779.0;253902.0;1;0.0
24;7;"2021";196287.0;253902.0;1;0.0
24;8;"2019";260737.0;284616.0;1;0.0
24;8;"2020";294971.0;284616.0;1;0.0
24;8;"2021";266439.0;284616.0;1;0.0
24;9;"2019";309975.0;318914.0;1;0.0
24;9;"2020";290777.0;318914.0;1;0.0
24;9;"2021";225246.0;318914.0;1;0.0
24;10;"2019";418804.0;433067.0;1;0.0
24;10;"2020";591609.0;433067.0;1;0.0
24;10;"2021";361060.0;433067.0;1;0.0
24;11;"2019";374308.0;485281.0;1;0.0
24;11;"2020";487503.0;485281.0;1;0.0
24;11;"2021";0.0;485281.0;1;0.0
24;12;"2019";679769.0;725362.0;1;0.0
24;12;"2020";391257.0;725362.0;1;0.0
24;12;"2021";0.0;725362.0;1;0.0
